smiles,pic50,pic50_mean,pic50_max,pic50_min,n_measurements,pic50_spread,high_conflict
CN(c1ncnc2[nH]ccc12)C1CC(CS(=O)(=O)N2CCC(c3ccn(C)n3)CC2)C1,10.18,10.18,10.18,10.18,1,0.0,False
CCCS(=O)(=O)N1CC(C)CC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,10.17,10.17,10.17,10.17,1,0.0,False
Cn1cc(NC(=O)c2cnn3cccnc23)c(-c2cc3c(cc2OC(F)F)NC(=O)CS3)n1,10.15,10.15,10.15,10.15,1,0.0,False
CN(c1ncnc2[nH]ccc12)C1CC(CS(=O)(=O)C2CC(F)(F)C2)C1,10.15,10.15,10.15,10.15,1,0.0,False
O=C(Nc1c[nH]nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12,10.15,10.15,10.15,10.15,1,0.0,False
O=C(Nc1c[nH]nc1-c1cc(Cl)ccc1OC(F)F)c1cnc2cccnn12,10.15,10.15,10.15,10.15,1,0.0,False
CN(C)C1CCN(c2ncc(-c3cnc4[nH]ccc4n3)c(NC3CCCN(S(C)(=O)=O)C3)n2)C1,10.15,10.15,10.15,10.15,1,0.0,False
CN1Cc2cc(Nc3nn(C4(CC#N)CCN(C(=O)OC(C)(C)C)CC4F)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,10.15,10.15,10.15,10.15,1,0.0,False
Nc1nn2cccnc2c1C(=O)Nc1cn(C2CC(N)C2)nc1-c1cc(Cl)ccc1OC(F)F,10.15,10.15,10.15,10.15,2,0.0,False
COc1ncc(-c2cnc3[nH]ccc3n2)c(NC2CCCN(S(C)(=O)=O)C2)n1,10.14,10.14,10.14,10.14,1,0.0,False
O=C(Nc1cn(C2CCOC2=O)nc1-c1cc2c(cc1OC(F)F)NCCS2)c1cnn2cccnc12,10.135,10.135000000000002,10.22,10.05,2,0.16999999999999993,False
CSc1ncc(-c2cnc3[nH]ccc3n2)c(NC2CCCN(S(=O)(=O)CC(C)C)C2)n1,10.12,10.12,10.12,10.12,1,0.0,False
COCCNc1ncc(-c2cnc3[nH]ccc3n2)c(NC2CCCN(S(C)(=O)=O)C2)n1,10.12,10.12,10.12,10.12,1,0.0,False
CC(=O)N1CCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)CC1,10.12,10.12,10.12,10.12,1,0.0,False
C#Cc1ccc2ncc(C(=O)Nc3c[nH]nc3-c3cc(Cl)ccc3OC(F)F)n2n1,10.11,10.11,10.11,10.11,1,0.0,False
CC1CC(Nc2nc(N3CCN(C)CC3)ncc2-c2cnc3[nH]ccc3n2)CN(S(=O)(=O)CC#N)C1,10.11,10.11,10.11,10.11,1,0.0,False
O=C(Nc1c[nH]nc1-c1cc2c(cc1OC(F)F)CCC2)c1cnn2cccnc12,10.1,10.1,10.1,10.1,1,0.0,False
CC(C)(C)OC(=O)N1CCC(CC#N)(n2nc(Nc3ccccc3)c3c(=O)[nH]ccc32)C(F)C1,10.1,10.1,10.1,10.1,1,0.0,False
Cn1cc(NC(=O)c2cnn3cccnc23)c(-c2cc3c(cc2OC(F)F)NC(=O)CO3)n1,10.1,10.1,10.1,10.1,1,0.0,False
O=C(CCC(F)(F)F)N1CC=C(c2cccn3nc(Nc4ccc(C(=O)N5CCCN(c6ccncc6)CC5)cc4)nc23)CC1,10.1,10.1,10.1,10.1,1,0.0,False
Cc1cc(Nc2nn(C3(CC#N)CCCCC3F)c3cc[nH]c(=O)c23)ccc1C(=O)N1CCSCC1,10.1,10.1,10.1,10.1,1,0.0,False
Cc1cc(Nc2nn(C3(CC#N)CCCCC3F)c3cc[nH]c(=O)c23)ccc1C(=O)N1CCC(F)(F)CC1,10.1,10.1,10.1,10.1,1,0.0,False
CC(C)CS(=O)(=O)N1CCCC(Nc2nccnc2-c2cnc3[nH]ccc3n2)C1,10.1,10.1,10.1,10.1,1,0.0,False
CC1Sc2cc(-c3nn(C)cc3NC(=O)c3cnn4cccnc34)c(OC(F)F)cc2NC1=O,10.1,10.100000000000001,10.15,10.05,2,0.09999999999999964,False
Cn1cc(Cn2cc(NC(=O)c3cnn4cccnc34)c(-c3cc4c(cc3OC(F)F)NCCS4)n2)nn1,10.1,10.1,10.1,10.1,1,0.0,False
O=C(Nc1c[nH]nc1-c1cc2cnsc2cc1OC(F)F)c1cnn2cccnc12,10.1,10.1,10.1,10.1,1,0.0,False
O=C(Nc1c[nH]nc1-c1cc2c(cc1OC(F)F)NCCO2)c1cnn2cccnc12,10.1,10.1,10.1,10.1,1,0.0,False
CS(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,10.09,9.236666666666666,10.53,7.09,3,3.4399999999999995,True
COc1ccc(S(=O)(=O)CC2CC(N(C)c3ncnc4[nH]ccc34)C2)cn1,10.09,10.09,10.09,10.09,1,0.0,False
CC(C)CS(=O)(=O)N1CC(C)CC(Nc2nc(N3CCN(C)CC3)ncc2-c2cnc3[nH]ccc3n2)C1,10.08,10.08,10.08,10.08,1,0.0,False
Nc1nn2cccnc2c1C(=O)Nc1c[nH]nc1-c1cc(Cl)ccc1OC(F)F,10.075,10.075,10.38,9.77,2,0.6100000000000012,False
CC1Nc2ccn3ncc(c3n2)C(=O)NCCOc2ccc(F)cc21,10.07,10.07,10.32,9.82,4,0.5,False
CCC(=O)N1CCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,10.07,10.07,10.07,10.07,1,0.0,False
Cn1cc(NC(=O)c2cnn3cccnc23)c(-c2cc(Cl)ccc2OC(F)F)n1,10.06,10.06,10.06,10.06,1,0.0,False
CC(=O)N1CCCC(Nc2nc(C)ccc2-c2cnc3[nH]ccc3n2)C1,10.06,10.06,10.06,10.06,1,0.0,False
Cn1nnc(Cn2cc(NC(=O)c3cnn4cccnc34)c(-c3cc4c(cc3OC(F)F)NCCS4)n2)n1,10.05,10.05,10.05,10.05,1,0.0,False
Cc1cc(Nc2nn(C3(CC#N)CCN(c4ccc(C#N)cn4)CC3F)c3cc[nH]c(=O)c23)ccc1C(=O)N1CCSCC1,10.05,10.05,10.05,10.05,1,0.0,False
CS(=O)(=O)CCCN1CCC(n2cc(NC(=O)c3c(N)nn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,10.05,10.05,10.05,10.05,2,0.0,False
COC(c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)OC(C)(C)C)CC3F)c3cc[nH]c(=O)c23)cc1)C(F)(F)F,10.05,10.05,10.05,10.05,1,0.0,False
O=C(Nc1c[nH]nc1-c1cc2c(cc1OC(F)F)CCO2)c1cnn2cccnc12,10.05,10.05,10.05,10.05,1,0.0,False
CC(C)CS(=O)(=O)N1CCC(O)C(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,10.05,10.05,10.05,10.05,1,0.0,False
CC(C)CN1CCC(n2cc(NC(=O)c3c(N)nn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,10.05,10.05,10.05,10.05,2,0.0,False
O=C(Nc1cn(CC(=O)N2CC=CCC2)nc1-c1cc2c(cc1OC(F)F)NCCS2)c1cnn2cccnc12,10.0,10.0,10.0,10.0,1,0.0,False
CC(F)(F)C(=O)N1CCC(CC#N)(n2nc(Nc3ccc4c(c3)CN(C(C)(C)C)S4(=O)=O)c3c(=O)[nH]ccc32)CC1,10.0,10.0,10.0,10.0,1,0.0,False
Cc1cc(Nc2nn(C3(CC#N)CCCCC3F)c3cc[nH]c(=O)c23)ccc1C(=O)N1CCOCC1,10.0,10.0,10.0,10.0,1,0.0,False
CCCCN(C)CC#Cc1nc(-c2cc(Cl)ccc2OC(F)F)c(NC(=O)c2cnn3cccnc23)s1,10.0,10.0,10.0,10.0,2,0.0,False
CNC(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(-c2cc3c(cc2OC(F)F)NCCS3)n1,10.0,10.0,10.0,10.0,1,0.0,False
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCN(C(=O)OCC(F)F)CC1F,10.0,10.0,10.0,10.0,1,0.0,False
CN(C)C(=O)CCCN1CCC(n2cc(NC(=O)c3c(N)nn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,10.0,10.0,10.0,10.0,2,0.0,False
O=C(Nc1cn(CCNC2CCOC2)nc1-c1cc2c(cc1OC(F)F)NCCS2)c1cnn2cccnc12,10.0,10.0,10.0,10.0,1,0.0,False
Nc1nn2cccnc2c1C(=O)Nc1cn(CC(=O)N2CCC(CO)CC2)nc1-c1cc(Cl)ccc1OC(F)F,10.0,10.0,10.0,10.0,2,0.0,False
Cn1cc(NC(=O)c2cnn3cccnc23)c(-c2cc3c(cc2OC(F)F)NCCO3)n1,10.0,10.0,10.0,10.0,1,0.0,False
Cc1cc(=O)n(C)cc1S(=O)(=O)CC1CC(N(C)c2ncnc3[nH]ccc23)C1,10.0,10.0,10.0,10.0,1,0.0,False
O=C(Nc1cn(CC(=O)N2CCCCC2)nc1-c1cc2c(cc1OC(F)F)NCCS2)c1cnn2cccnc12,10.0,10.0,10.0,10.0,1,0.0,False
Nc1ccn2ncc(C(=O)Nc3c[nH]nc3-c3cc(Cl)ccc3Cl)c2n1,10.0,10.0,10.0,10.0,1,0.0,False
Cn1cc(NC(=O)c2cnn3cccnc23)c(-c2cc3c(cc2OC(F)F)NCCS3)n1,10.0,10.0,10.0,10.0,1,0.0,False
COC1CCN(c2ncc(-c3cnc4[nH]ccc4n3)c(NC3CCCN(S(C)(=O)=O)C3)n2)CC1,9.97,9.97,9.97,9.97,1,0.0,False
CN(c1ncnc2[nH]ccc12)C1CC(CS(=O)(=O)c2ccc(F)cc2)C1,9.97,9.97,9.97,9.97,1,0.0,False
CN1CCC(Nc2ncc(-c3cnc4[nH]ccc4n3)c(NC3CCCN(S(C)(=O)=O)C3)n2)CC1,9.96,9.96,9.96,9.96,1,0.0,False
CNCCn1cc(NC(=O)c2cnn3cccnc23)c(-c2cc3c(cc2OC(F)F)NCCS3)n1,9.96,9.96,9.96,9.96,1,0.0,False
COc1cc2cnsc2cc1-c1n[nH]cc1NC(=O)c1cnn2cccnc12,9.96,9.96,9.96,9.96,1,0.0,False
COC(=O)c1cc2cc(OC(F)F)c(-c3n[nH]cc3NC(=O)c3cnn4cccnc34)cc2s1,9.96,9.96,9.96,9.96,1,0.0,False
Nc1nn2cccnc2c1C(=O)Nc1cn(CC(=O)N2CCOCC2)nc1-c1cc(Cl)ccc1OC(F)F,9.96,9.96,9.96,9.96,2,0.0,False
CN1CCN(S(=O)(=O)CC2CCC(N(C)c3ncnc4[nH]ccc34)CC2)CC1,9.96,9.96,9.96,9.96,1,0.0,False
N#CCn1cc(NC(=O)c2cnn3cccnc23)c(-c2cc3c(cc2OC(F)F)NCCO3)n1,9.96,9.96,9.96,9.96,1,0.0,False
CN(c1ncnc2[nH]ccc12)C1CC(CS(=O)(=O)CCC(F)F)C1,9.96,9.96,9.96,9.96,1,0.0,False
COc1cc2ccsc2cc1-c1n[nH]cc1NC(=O)c1cnn2cccnc12,9.96,9.96,9.96,9.96,1,0.0,False
CN(C)S(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,9.95,9.95,9.95,9.95,1,0.0,False
CS(=O)(=O)N1CCCC(Nc2nc(N3CCC(CC(=O)O)CC3)ncc2-c2cnc3[nH]ccc3n2)C1,9.95,9.95,9.95,9.95,1,0.0,False
COc1cc(C)c(S(=O)(=O)CC2CC(N(C)c3ncnc4[nH]ccc34)C2)cn1,9.95,9.95,9.95,9.95,1,0.0,False
Cc1ccncc1S(=O)(=O)CC1CC(N(C)c2ncnc3[nH]ccc23)C1,9.95,9.95,9.95,9.95,1,0.0,False
COc1cc(S(=O)(=O)CC2CC(N(C)c3ncnc4[nH]ccc34)C2)ccn1,9.94,9.94,9.94,9.94,1,0.0,False
CN(c1ncnc2[nH]ccc12)C1CC(CS(=O)(=O)c2ccc(=O)n(C)c2)C1,9.94,9.94,9.94,9.94,1,0.0,False
N#CCC1(n2nc(Nc3ccc(C(N)C(F)(F)F)cc3)c3c(=O)[nH]ccc32)CCCCC1F,9.925,9.925,10.05,9.8,2,0.25,False
CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)OC(C)(C)C)CC3F)c3cc[nH]c(=O)c23)cc1,9.92,9.92,9.92,9.92,1,0.0,False
O=C(Nc1cn(C2COC2)nc1-c1cc2c(cc1OC(F)F)NCCO2)c1cnn2cccnc12,9.92,9.92,9.92,9.92,1,0.0,False
COc1cc2cc(C)sc2cc1-c1n[nH]cc1NC(=O)c1cnn2cccnc12,9.92,9.92,9.92,9.92,1,0.0,False
CC1CNC(=O)c2cnn3ccc(nc23)NC(C)c2cc(F)ccc2O1,9.92,9.565714285714288,10.09,8.98,7,1.1099999999999994,False
CN(c1ncnc2[nH]ccc12)C1CC(CS(=O)(=O)N2CCc3ccccc3C2)C1,9.92,9.92,9.92,9.92,1,0.0,False
CN1Cc2cc(Nc3nn(C4(CC#N)CCC(C(=O)OC(C)(C)C)OC4)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,9.92,9.92,9.92,9.92,1,0.0,False
Nc1nn2cccnc2c1C(=O)Nc1cn(CC(=O)N2CCC(F)(F)C2)nc1-c1cc(Cl)ccc1OC(F)F,9.92,9.92,9.92,9.92,2,0.0,False
CN(C)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(-c2cc3c(cc2OC(F)F)NCCS3)n1,9.92,9.92,9.92,9.92,1,0.0,False
Cc1cc(Nc2nn(C3(CC#N)CCN(C(=O)OC(C)(C)C)CC3F)c3cc[nH]c(=O)c23)ccc1C(=O)N1CCSCC1,9.92,9.92,9.92,9.92,1,0.0,False
Nc1nn2cccnc2c1C(=O)Nc1cn(C2CCN(CCCO)CC2)nc1-c1cc(Cl)ccc1OC(F)F,9.92,9.92,9.92,9.92,2,0.0,False
CCCC(=O)N1CCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,9.92,9.92,9.92,9.92,1,0.0,False
CC(C)(C)OC(=O)C1CCC(CC#N)(n2nc(Nc3ccc4c(c3)NC(=O)C4(C)C)c3c(=O)[nH]ccc32)CO1,9.92,9.92,9.92,9.92,1,0.0,False
Cn1cc(NC(=O)c2cnn3cccnc23)c(-c2cc3ccccc3cc2OC(F)F)n1,9.92,9.92,9.92,9.92,1,0.0,False
COc1cncc(S(=O)(=O)CC2CC(N(C)c3ncnc4[nH]ccc34)C2)c1,9.915,9.915,10.04,9.79,2,0.25,False
N#CCC(C1CCCC1)n1cc(-c2nc(Nc3ccc(C4CCNCC4)cc3)nc3[nH]ccc23)cn1,9.91,9.91,10.0,9.82,2,0.17999999999999972,False
CS(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]cc(C#N)c3n2)C1,9.91,9.91,9.91,9.91,1,0.0,False
CCC1CC(NS(=O)(=O)C2CC2)CC1c1ncc2cnc3[nH]ccc3n12,9.9,9.9,9.9,9.9,1,0.0,False
CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CCCC(OC(=O)C(C)(C)C)C2)CC1,9.89,9.89,9.89,9.89,1,0.0,False
CCN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCC(C(=O)OC(C)(C)C)OC3)c3cc[nH]c(=O)c23)cc1,9.89,9.89,9.89,9.89,1,0.0,False
CCOC(=O)CCCN1CCC(n2cc(NC(=O)c3c(N)nn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,9.89,9.89,9.89,9.89,2,0.0,False
N#CCCn1cc(-c2nc(Nc3ccc(C4CCNCC4)cc3)nc3[nH]ccc23)cn1,9.89,9.89,9.89,9.89,1,0.0,False
COc1ccc2c(c1)CN(S(=O)(=O)CC1CC(N(C)c3ncnc4[nH]ccc34)C1)C2,9.89,9.89,9.89,9.89,1,0.0,False
CC(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)C(C)(F)F)CC3)c3cc[nH]c(=O)c23)cc1,9.89,9.89,9.89,9.89,1,0.0,False
O=C(Nc1cn(C2CCN(CCCN3CCS(=O)(=O)CC3)CC2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12,9.89,9.89,9.89,9.89,2,0.0,False
NCCn1cc(NC(=O)c2cnn3cccnc23)c(-c2cc3c(cc2OC(F)F)NCCS3)n1,9.89,9.89,9.89,9.89,1,0.0,False
CC(=O)N1CCC(CN2CCC(n3cc(NC(=O)c4c(N)nn5cccnc45)c(-c4cc(Cl)ccc4OC(F)F)n3)CC2)CC1,9.89,9.89,9.89,9.89,2,0.0,False
Nc1nn2cccnc2c1C(=O)Nc1cn(CC(=O)N2CC3CN(CC4CC4)CC3C2)nc1-c1cc(Cl)ccc1OC(F)F,9.89,9.89,9.89,9.89,2,0.0,False
CNCCn1cc(NC(=O)c2cnn3cccnc23)c(-c2cc3c(cc2OC(F)F)NC(=O)CS3)n1,9.89,9.89,9.89,9.89,1,0.0,False
Nc1nn2cccnc2c1C(=O)Nc1cn(C2CCN(CCCN3CCCC3=O)CC2)nc1-c1cc(Cl)ccc1OC(F)F,9.89,9.89,9.89,9.89,2,0.0,False
CC(C)(C)OC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(C(O)C(F)(F)F)cc3)c3c(=O)[nH]ccc32)C(F)C1,9.885,9.885,9.92,9.85,2,0.07000000000000028,False
CS(=O)(=O)N1CCCC(Nc2nc(Cl)ncc2-c2cnc3[nH]ccc3n2)C1,9.88,9.88,9.88,9.88,1,0.0,False
CN(c1ncnc2[nH]ccc12)C1CC(CS(=O)(=O)c2ccc(Cl)cc2F)C1,9.88,9.88,9.88,9.88,1,0.0,False
Cc1nccc(S(=O)(=O)CC2CC(N(C)c3ncnc4[nH]ccc34)C2)c1C,9.88,9.88,9.88,9.88,1,0.0,False
CN(c1ncnc2[nH]ccc12)C1CC(CS(=O)(=O)c2cccc(C(F)(F)F)c2)C1,9.87,9.87,9.87,9.87,1,0.0,False
Cc1ccc(-c2cnc3[nH]ccc3n2)c(NC2CCCN(S(=O)(=O)CC(C)(C)C)C2)n1,9.87,9.87,9.87,9.87,1,0.0,False
CC(c1ccc(Nc2nn(C3(CC#N)CCC(C(=O)OC(C)(C)C)OC3)c3cc[nH]c(=O)c23)cc1)N1CCCC1,9.87,9.870000000000001,9.92,9.82,2,0.09999999999999964,False
CC(O)(c1ccc(Nc2nn(C3(CC#N)CCCCC3F)c3cc[nH]c(=O)c23)cc1)C(F)(F)F,9.865,9.865,9.96,9.77,2,0.19000000000000128,False
CN(C)C1CCN(c2ncc(-c3cnc4[nH]ccc4n3)c(NC3CCCN(S(C)(=O)=O)C3)n2)CC1,9.86,9.86,9.86,9.86,1,0.0,False
CSc1ncc(-c2cnc3[nH]ccc3n2)c(NC2CCCN(S(C)(=O)=O)C2)n1,9.86,9.86,9.86,9.86,1,0.0,False
CN(C)c1ncc(-c2cnc3[nH]ccc3n2)c(NC2CCCN(S(C)(=O)=O)C2)n1,9.86,9.86,9.86,9.86,1,0.0,False
O=C(Nc1cn(CC(=O)N2CCC(O)CC2)nc1-c1cc2c(cc1OC(F)F)NCCS2)c1cnn2cccnc12,9.85,9.85,9.85,9.85,1,0.0,False
CN(C)CCn1cc(NC(=O)c2cnn3cccnc23)c(-c2cc3c(cc2OC(F)F)NC(=O)CS3)n1,9.85,9.85,9.85,9.85,1,0.0,False
CC(C)(C)OC(=O)C1CCC(CC#N)(n2nc(Nc3ccc(Cn4nccn4)cc3)c3c(=O)[nH]ccc32)CO1,9.85,9.85,9.85,9.85,1,0.0,False
O=C(Nc1c[nH]nc1-c1cc2c(cc1OC(F)F)CCCO2)c1cnn2cccnc12,9.85,9.85,9.85,9.85,1,0.0,False
O=C(Nc1c[nH]nc1-c1cc2ccccc2cc1OC(F)F)c1cnn2cccnc12,9.85,9.85,9.85,9.85,2,0.0,False
Cn1nnnc1Cn1cc(NC(=O)c2cnn3cccnc23)c(-c2cc3c(cc2OC(F)F)NCCO3)n1,9.85,9.85,9.85,9.85,1,0.0,False
COc1cccc(F)c1CNc1nc(Nc2cnn(C3CCOCC3)c2)ncc1C(N)=O,9.85,9.85,9.85,9.85,1,0.0,False
CCOc1ncc(-c2cnc3[nH]ccc3n2)c(NC2CCCN(S(C)(=O)=O)C2)n1,9.85,9.85,9.85,9.85,1,0.0,False
COC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)C(C)(C)C)cc3)c3c(=O)[nH]ccc32)CC1,9.85,9.85,9.85,9.85,1,0.0,False
CC1CC(Nc2ncccc2-c2cnc3[nH]ccc3n2)CN(S(C)(=O)=O)C1,9.85,9.85,9.85,9.85,1,0.0,False
Nc1nn2cccnc2c1C(=O)Nc1cn(C2CCN(CCCC(=O)N3CCOCC3)CC2)nc1-c1cc(Cl)ccc1OC(F)F,9.85,9.85,9.85,9.85,2,0.0,False
CN1CCC2CN(C(=O)c3ccc(Nc4nc5c(N6CCC(CO)(c7ccc(Cl)cc7)CC6)cccn5n4)cc3)CC21,9.85,9.85,9.85,9.85,1,0.0,False
CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCC(C(=O)OC(C)(C)C)OC3)c3cc[nH]c(=O)c23)cc1,9.85,9.85,9.85,9.85,1,0.0,False
CC(C)NC(C)(C)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)OC(C)(C)C)CC3F)c3cc[nH]c(=O)c23)cc1,9.85,9.85,9.85,9.85,1,0.0,False
CN(c1ncnc2[nH]ccc12)C1CC(CS(=O)(=O)c2ccc3nn(C)cc3c2)C1,9.84,9.84,9.84,9.84,1,0.0,False
CS(=O)(=O)N1CCCC(Nc2nc(NC3CCC(C#N)CC3)ncc2-c2cnc3[nH]ccc3n2)C1,9.84,9.84,9.84,9.84,1,0.0,False
CN(c1ncnc2[nH]ccc12)C1CC(CS(=O)(=O)c2cccc3cnn(C)c23)C1,9.83,9.83,9.83,9.83,1,0.0,False
CC(=O)N1CCCC(Nc2nc(C)ccc2-c2cnc3[nH]cc(Cl)c3n2)C1,9.83,9.83,9.83,9.83,1,0.0,False
CC1CNc2cc(OC(F)F)c(-c3nn(CC(=O)N4CC=CCC4)cc3NC(=O)c3cnn4cccnc34)cc2S1,9.825,9.825,9.85,9.8,2,0.049999999999998934,False
CN(c1ncnc2[nH]ccc12)C1CC(CS(=O)(=O)c2ccncc2)C1,9.82,9.82,9.82,9.82,1,0.0,False
Cc1cc(Nc2nn(C3(CC#N)CCC(C(=O)OC(C)(C)C)OC3)c3cc[nH]c(=O)c23)ccc1C(=O)N1CC2CC1CO2,9.82,9.82,9.82,9.82,1,0.0,False
COC(=O)N1CCC(CC#N)(n2nc(Nc3ccc4c(c3)CN(C(C)(C)C)S4(=O)=O)c3c(=O)[nH]ccc32)CC1,9.82,9.82,9.82,9.82,1,0.0,False
O=C(Nc1cn(Cc2ncco2)nc1-c1cc2c(cc1OC(F)F)NCCS2)c1cnn2cccnc12,9.82,9.82,9.82,9.82,1,0.0,False
CC(F)(F)C(=O)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)C(C)(C)C)cc3)c3c(=O)[nH]ccc32)CC1,9.82,9.82,9.82,9.82,1,0.0,False
CCCn1cc(-c2nc(Nc3ccc(NC(=O)CCCCCCC(=O)NO)cc3)nc3[nH]ccc23)cn1,9.82,9.82,9.82,9.82,1,0.0,False
NC(=O)CCN1CCC(n2cc(NC(=O)c3c(N)nn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,9.82,9.82,9.82,9.82,2,0.0,False
CNC1CN(C(=O)c2ccc(Nc3nc4c(N5CCC(CO)(c6ccc(C)cc6)CC5)cccn4n3)cc2)C1,9.82,9.82,9.82,9.82,1,0.0,False
O=C(Nc1cn(Cc2cn(C3CCN(C4CCOC4)CC3)nn2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12,9.82,9.82,9.82,9.82,2,0.0,False
CN1CCCC(n2cc(NC(=O)c3c(N)nn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,9.82,9.82,9.82,9.82,2,0.0,False
Cc1ccc(-c2cnc3[nH]cc(Cl)c3n2)c(NC2CCCN(S(=O)(=O)CC3CC3)C2)n1,9.81,9.81,9.81,9.81,1,0.0,False
CC(C)CC(=O)N1CCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,9.81,9.81,9.81,9.81,1,0.0,False
COc1ncc(S(=O)(=O)CC2CC(N(C)c3ncnc4[nH]ccc34)C2)cn1,9.81,9.81,9.81,9.81,1,0.0,False
CC1CNc2cc(OC(F)F)c(-c3nn(CC(=O)N(C)C)cc3NC(=O)c3cnn4cccnc34)cc2S1,9.805,9.805,9.89,9.72,2,0.16999999999999993,False
CN(c1ncnc2[nH]ccc12)C1CC(CS(=O)(=O)N2CCC(c3ncco3)CC2)C1,9.8,9.8,9.8,9.8,1,0.0,False
O=C(Nc1c[nH]nc1-c1c(OC(F)F)ccc(Cl)c1F)c1cnn2cccnc12,9.8,9.8,9.8,9.8,1,0.0,False
Nc1nn2cccnc2c1C(=O)Nc1cn(C2CCN(CCCNC(=O)c3ccccc3)CC2)nc1-c1cc(Cl)ccc1OC(F)F,9.8,9.8,9.8,9.8,2,0.0,False
CN(C)CCn1cc(NC(=O)c2cnn3cccnc23)c(-c2cc3c(cc2OC(F)F)NCCS3)n1,9.8,9.8,9.8,9.8,1,0.0,False
COc1cc(O)c(Cl)cc1-c1n[nH]cc1NC(=O)c1cnn2cccnc12,9.8,9.8,9.8,9.8,1,0.0,False
Nc1nn2cccnc2c1C(=O)Nc1cn(CC(=O)N2CCC(O)C2)nc1-c1cc(Cl)ccc1OC(F)F,9.795,9.795,9.89,9.7,4,0.19000000000000128,False
CCS(=O)(=O)N1CCCC(Nc2nc(C)ccc2-c2cnc3[nH]ccc3n2)C1,9.79,9.79,9.79,9.79,1,0.0,False
CN(c1ncnc2[nH]ccc12)C1CC(CS(=O)(=O)c2cccnc2)C1,9.79,9.79,9.79,9.79,1,0.0,False
Cc1cc(Nc2nn(C3(CC#N)CCC(C(=O)OC(C)(C)C)OC3)c3cc[nH]c(=O)c23)ccc1C(=O)N1CCOCC1C,9.785,9.785,9.8,9.77,2,0.030000000000001137,False
CS(=O)(=O)N1CCCC(Nc2nc(NCCN)ncc2-c2cnc3[nH]ccc3n2)C1,9.78,9.78,9.78,9.78,1,0.0,False
Cc1ccc(-c2cnc3[nH]ccc3n2)c(NC2CCCN(S(=O)(=O)CC3CC3)C2)n1,9.78,9.78,9.78,9.78,1,0.0,False
CN(c1ccc(C(=O)NC2c3ccccc3CC2O)cc1F)C1CCN(c2ncnc3[nH]ccc23)C1,9.78,9.780000000000001,10.26,9.3,8,0.9599999999999991,False
CN1CCCC12CC(C(=O)c1ccc(Nc3nc4c(N5CCC(CO)(c6ccc(Cl)cc6)CC5)cccn4n3)cc1)C2,9.77,9.77,9.77,9.77,1,0.0,False
Cc1cc(Nc2nn(C3(CC#N)CCN(c4ccc(C#N)cn4)CC3)c3cc[nH]c(=O)c23)ccc1C(=O)N1CCSCC1,9.77,9.77,9.77,9.77,1,0.0,False
Cc1cc(Nc2nn(C3(CC#N)CCC(C(=O)OC(C)(C)C)OC3)c3cc[nH]c(=O)c23)ccc1C(=O)N1CCSCC1,9.77,9.77,9.77,9.77,1,0.0,False
Cn1nnc(Cn2cc(NC(=O)c3cnn4cccnc34)c(-c3cc4c(cc3OC(F)F)NCCO4)n2)n1,9.77,9.77,9.77,9.77,1,0.0,False
